Year,State,County,Value
1951,INDIANA,SWITZERLAND,34
1951,INDIANA,DAVIESS,50.3
1951,INDIANA,DUBOIS,50.2
1951,INDIANA,GIBSON,48.1
1951,INDIANA,GREENE,40.8
1951,INDIANA,KNOX,49.2
1951,INDIANA,MARTIN,39.9
1951,INDIANA,PIKE,42.5
1951,INDIANA,POSEY,50.1
1951,INDIANA,SPENCER,46.1
1951,INDIANA,SULLIVAN,49.6
1951,INDIANA,VANDERBURGH,48
1951,INDIANA,WARRICK,45.3
1951,INDIANA,CLAY,50.3
1951,INDIANA,FOUNTAIN,56.1
1951,INDIANA,MONTGOMERY,56.3
1951,INDIANA,OWEN,44.3
1951,INDIANA,PARKE,53.2
1951,INDIANA,PUTNAM,56.8
1951,INDIANA,TIPPECANOE,60.6
1951,INDIANA,VERMILLION,50.1
1951,INDIANA,VIGO,48
1951,INDIANA,WARREN,54.4
1950,INDIANA,BARTHOLOMEW,50
1950,INDIANA,BOONE,44.8
1950,INDIANA,CLINTON,45.4
1950,INDIANA,DECATUR,53.2
1950,INDIANA,GRANT,55.1
1950,INDIANA,HAMILTON,50.1
1950,INDIANA,HANCOCK,44.3
1950,INDIANA,HENDRICKS,51.2
1950,INDIANA,HOWARD,61.4
1950,INDIANA,JOHNSON,56.5
1950,INDIANA,MADISON,51.9
1950,INDIANA,MARION,44.2
1950,INDIANA,MORGAN,52.5
1950,INDIANA,RUSH,55.7
1950,INDIANA,SHELBY,57
1950,INDIANA,TIPTON,60.4
1950,INDIANA,BLACKFORD,45.8
1950,INDIANA,DELAWARE,49.5
1950,INDIANA,FAYETTE,53.2
1950,INDIANA,HENRY,52.3
1950,INDIANA,JAY,45
1950,INDIANA,RANDOLPH,47.6
1950,INDIANA,UNION,60.3
1950,INDIANA,WAYNE,55.5
1950,INDIANA,CARROLL,54.7
1950,INDIANA,CASS,52.7
1950,INDIANA,ELKHART,48.9
1950,INDIANA,FULTON,48.5
1950,INDIANA,KOSCIUSKO,49.2
1950,INDIANA,MARSHALL,47.9
1950,INDIANA,MIAMI,50.2
1950,INDIANA,ST. JOSEPH,44.7
1950,INDIANA,WABASH,50.6
1950,INDIANA,ADAMS,55.3
1950,INDIANA,ALLEN,56.3
1950,INDIANA,DE KALB,52.6
1950,INDIANA,HUNTINGTON,56.6
1950,INDIANA,LAGRANGE,47.2
1950,INDIANA,NOBLE,54
1950,INDIANA,STEUBEN,55.4
1950,INDIANA,WELLS,53.1
1950,INDIANA,WHITLEY,51.6
1950,INDIANA,BENTON,49.4
1950,INDIANA,JASPER,43.4
1950,INDIANA,LA PORTE,41.8
1950,INDIANA,LAKE,43.3
1950,INDIANA,NEWTON,48.5
1950,INDIANA,PORTER,47.7
1950,INDIANA,PULASKI,43.7
1950,INDIANA,STARKE,39.6
1950,INDIANA,WHITE,44.3
1950,INDIANA,BROWN,43.1
1950,INDIANA,CRAWFORD,43.1
1950,INDIANA,FLOYD,43.3
1950,INDIANA,HARRISON,43.6
1950,INDIANA,JACKSON,46.1
1950,INDIANA,LAWRENCE,47.2
1950,INDIANA,MONROE,40.5
1950,INDIANA,ORANGE,44.8
1950,INDIANA,PERRY,43.8
1950,INDIANA,WASHINGTON,45.8
1950,INDIANA,CLARK,42.5
1950,INDIANA,DEARBORN,45.8
1950,INDIANA,FRANKLIN,48.3
1950,INDIANA,JEFFERSON,38.3
1950,INDIANA,JENNINGS,40.5
1950,INDIANA,OHIO,45.6
1950,INDIANA,RIPLEY,46.6
1950,INDIANA,SCOTT,40.2
1950,INDIANA,SWITZERLAND,42.6
1950,INDIANA,DAVIESS,46.8
1950,INDIANA,DUBOIS,47.3
1950,INDIANA,GIBSON,45.8
1950,INDIANA,GREENE,41.9
1950,INDIANA,KNOX,43.2
1950,INDIANA,MARTIN,40.3
1950,INDIANA,PIKE,45.5
1950,INDIANA,POSEY,46.7
1950,INDIANA,SPENCER,44.8
1950,INDIANA,SULLIVAN,41.9
1950,INDIANA,VANDERBURGH,47.2
1950,INDIANA,WARRICK,41
1950,INDIANA,CLAY,44
1950,INDIANA,FOUNTAIN,47.6
1950,INDIANA,MONTGOMERY,48.3
1950,INDIANA,OWEN,39.6
1950,INDIANA,PARKE,48.3
1950,INDIANA,PUTNAM,47.3
1950,INDIANA,TIPPECANOE,49.2
1950,INDIANA,VERMILLION,46.9
1950,INDIANA,VIGO,40.7
1950,INDIANA,WARREN,49.1
1949,INDIANA,BARTHOLOMEW,49.1
1949,INDIANA,BOONE,54.1
1949,INDIANA,CLINTON,56.1
1949,INDIANA,DECATUR,55.9
1949,INDIANA,GRANT,58.7
1949,INDIANA,HAMILTON,56.1
1949,INDIANA,HANCOCK,52.5
1949,INDIANA,HENDRICKS,54.2
1949,INDIANA,HOWARD,62.6
1949,INDIANA,JOHNSON,55.5
1949,INDIANA,MADISON,57.3
1949,INDIANA,MARION,49.9
1949,INDIANA,MORGAN,52.4
1949,INDIANA,RUSH,59.8
1949,INDIANA,SHELBY,55.3
1949,INDIANA,TIPTON,64.5
1949,INDIANA,BLACKFORD,44.7
1949,INDIANA,DELAWARE,53.6
1949,INDIANA,FAYETTE,56.5
1949,INDIANA,HENRY,54.5
1949,INDIANA,JAY,43.4
1949,INDIANA,RANDOLPH,52.6
1949,INDIANA,UNION,63.1
1949,INDIANA,WAYNE,57.2
1949,INDIANA,CARROLL,57.2
1949,INDIANA,CASS,54.7
1949,INDIANA,ELKHART,52.8
1949,INDIANA,FULTON,49.7
1949,INDIANA,KOSCIUSKO,50.3
1949,INDIANA,MARSHALL,52.9
1949,INDIANA,MIAMI,55.4
1949,INDIANA,ST. JOSEPH,51.8
1949,INDIANA,WABASH,55.2
1949,INDIANA,ADAMS,48.4
1949,INDIANA,ALLEN,49.3
1949,INDIANA,DE KALB,51.4
1949,INDIANA,HUNTINGTON,53
1949,INDIANA,LAGRANGE,53.5
1949,INDIANA,NOBLE,55
1949,INDIANA,STEUBEN,56.1
1949,INDIANA,WELLS,48.2
1949,INDIANA,WHITLEY,53.2
1949,INDIANA,BENTON,50.8
1949,INDIANA,JASPER,47
1949,INDIANA,LA PORTE,50.5
1949,INDIANA,LAKE,50.7
1949,INDIANA,NEWTON,48.9
1949,INDIANA,PORTER,51.7
1949,INDIANA,PULASKI,43.3
1949,INDIANA,STARKE,46.8
1949,INDIANA,WHITE,44.1
1949,INDIANA,BROWN,32.4
1949,INDIANA,CRAWFORD,33.1
1949,INDIANA,FLOYD,37.4
1949,INDIANA,HARRISON,37.4
1949,INDIANA,JACKSON,40.2
1949,INDIANA,LAWRENCE,37.7
1949,INDIANA,MONROE,37.6
1949,INDIANA,ORANGE,34
1949,INDIANA,PERRY,35.4
1949,INDIANA,WASHINGTON,36
1949,INDIANA,CLARK,39
1949,INDIANA,DEARBORN,46.6
1949,INDIANA,FRANKLIN,50.4
1949,INDIANA,JEFFERSON,34.8
1949,INDIANA,JENNINGS,35.5
1949,INDIANA,OHIO,48.3
1949,INDIANA,RIPLEY,42.9
1949,INDIANA,SCOTT,33.7
1949,INDIANA,SWITZERLAND,43.6
1949,INDIANA,DAVIESS,46.6
1949,INDIANA,DUBOIS,44.8
1949,INDIANA,GIBSON,41.6
1949,INDIANA,GREENE,42.6
1949,INDIANA,KNOX,47.2
1949,INDIANA,MARTIN,40.4
1949,INDIANA,PIKE,38.6
1949,INDIANA,POSEY,42.5
1949,INDIANA,SPENCER,39.6
1949,INDIANA,SULLIVAN,44.7
1949,INDIANA,VANDERBURGH,46.7
1949,INDIANA,WARRICK,33
1949,INDIANA,CLAY,47.2
1949,INDIANA,FOUNTAIN,50.7
1949,INDIANA,MONTGOMERY,54.3
1949,INDIANA,OWEN,43.4
1949,INDIANA,PARKE,53.3
1949,INDIANA,PUTNAM,52.9
1949,INDIANA,TIPPECANOE,51.7
1949,INDIANA,VERMILLION,49.1
1949,INDIANA,VIGO,42.8
1949,INDIANA,WARREN,51.5
1948,INDIANA,BARTHOLOMEW,56
1948,INDIANA,BOONE,59.6
1948,INDIANA,CLINTON,64.8
1948,INDIANA,DECATUR,64
1948,INDIANA,GRANT,69.1
1948,INDIANA,HAMILTON,65.6
1948,INDIANA,HANCOCK,60.3
1948,INDIANA,HENDRICKS,59.7
1948,INDIANA,HOWARD,70
1948,INDIANA,JOHNSON,62.7
1948,INDIANA,MADISON,62.5
1948,INDIANA,MARION,62.1
1948,INDIANA,MORGAN,64.5
1948,INDIANA,RUSH,69.9
1948,INDIANA,SHELBY,60.3
1948,INDIANA,TIPTON,70.9
1948,INDIANA,BLACKFORD,53.5
1948,INDIANA,DELAWARE,57.8
1948,INDIANA,FAYETTE,65.5
1948,INDIANA,HENRY,62.6
1948,INDIANA,JAY,50.6
1948,INDIANA,RANDOLPH,60.9
1948,INDIANA,UNION,69.4
1948,INDIANA,WAYNE,59.9
1948,INDIANA,CARROLL,72
1948,INDIANA,CASS,57.8
1948,INDIANA,ELKHART,48
1948,INDIANA,FULTON,58.7
1948,INDIANA,KOSCIUSKO,59.9
1948,INDIANA,MARSHALL,53.3
1948,INDIANA,MIAMI,62.4
1948,INDIANA,ST. JOSEPH,47.2
1948,INDIANA,WABASH,60.5
1948,INDIANA,ADAMS,58
1948,INDIANA,ALLEN,59.8
1948,INDIANA,DE KALB,52.9
1948,INDIANA,HUNTINGTON,64.9
1948,INDIANA,LAGRANGE,51.3
1948,INDIANA,NOBLE,63.4
1948,INDIANA,STEUBEN,51.3
1948,INDIANA,WELLS,60.2
1948,INDIANA,WHITLEY,56.1
1948,INDIANA,BENTON,54.5
1948,INDIANA,JASPER,49.8
1948,INDIANA,LA PORTE,42.9
1948,INDIANA,LAKE,50.5
1948,INDIANA,NEWTON,55.2
1948,INDIANA,PORTER,58.6
1948,INDIANA,PULASKI,49.3
1948,INDIANA,STARKE,43.5
1948,INDIANA,WHITE,57.4
1948,INDIANA,BROWN,42.5
1948,INDIANA,CRAWFORD,35.5
1948,INDIANA,FLOYD,46.8
1948,INDIANA,HARRISON,44.3
1948,INDIANA,JACKSON,52.3
1948,INDIANA,LAWRENCE,47.7
1948,INDIANA,MONROE,53.1
1948,INDIANA,ORANGE,50
1948,INDIANA,PERRY,47
1948,INDIANA,WASHINGTON,49.3
1948,INDIANA,CLARK,44.3
1948,INDIANA,DEARBORN,60.4
1948,INDIANA,FRANKLIN,56
1948,INDIANA,JEFFERSON,43.6
1948,INDIANA,JENNINGS,50.5
1948,INDIANA,OHIO,49.9
1948,INDIANA,RIPLEY,56.9
1948,INDIANA,SCOTT,43.6
1948,INDIANA,SWITZERLAND,49.8
1948,INDIANA,DAVIESS,55.4
1948,INDIANA,DUBOIS,51.6
1948,INDIANA,GIBSON,50.3
1948,INDIANA,GREENE,50.1
1948,INDIANA,KNOX,52.2
1948,INDIANA,MARTIN,43.7
1948,INDIANA,PIKE,41.9
1948,INDIANA,POSEY,53.9
1948,INDIANA,SPENCER,50.1
1948,INDIANA,SULLIVAN,56.1
1948,INDIANA,VANDERBURGH,55.7
1948,INDIANA,WARRICK,46.2
1948,INDIANA,CLAY,56.8
1948,INDIANA,FOUNTAIN,57.8
1948,INDIANA,MONTGOMERY,61.6
1948,INDIANA,OWEN,54.1
1948,INDIANA,PARKE,66.8
1948,INDIANA,PUTNAM,60.8
1948,INDIANA,TIPPECANOE,64.8
1948,INDIANA,VERMILLION,54.4
1948,INDIANA,VIGO,45.8
1948,INDIANA,WARREN,61.5
1947,INDIANA,BARTHOLOMEW,52.5
1947,INDIANA,BOONE,46.4
1947,INDIANA,CLINTON,48.4
1947,INDIANA,DECATUR,49.4
1947,INDIANA,GRANT,45.4
1947,INDIANA,HAMILTON,49.4
1947,INDIANA,HANCOCK,46.3
1947,INDIANA,HENDRICKS,47.4
1947,INDIANA,HOWARD,57.3
1947,INDIANA,JOHNSON,47.5
1947,INDIANA,MADISON,52.4
1947,INDIANA,MARION,49.4
1947,INDIANA,MORGAN,48.4
1947,INDIANA,RUSH,48.4
1947,INDIANA,SHELBY,45.4
1947,INDIANA,TIPTON,58.3
1947,INDIANA,BLACKFORD,37.5
1947,INDIANA,DELAWARE,46.4
1947,INDIANA,FAYETTE,57.4
1947,INDIANA,HENRY,47.4
1947,INDIANA,JAY,40.5
1947,INDIANA,RANDOLPH,45.3
1947,INDIANA,UNION,59.3
1947,INDIANA,WAYNE,50.4
1947,INDIANA,CARROLL,49.4
1947,INDIANA,CASS,45.4
1947,INDIANA,ELKHART,37.5
1947,INDIANA,FULTON,37.5
1947,INDIANA,KOSCIUSKO,43.5
1947,INDIANA,MARSHALL,38.5
1947,INDIANA,MIAMI,41.5
1947,INDIANA,ST. JOSEPH,33.5
1947,INDIANA,WABASH,41.5
1947,INDIANA,ADAMS,40.5
1947,INDIANA,ALLEN,36.5
1947,INDIANA,DE KALB,38.5
1947,INDIANA,HUNTINGTON,40.4
1947,INDIANA,LAGRANGE,32.6
1947,INDIANA,NOBLE,44.4
1947,INDIANA,STEUBEN,32.7
1947,INDIANA,WELLS,38.4
1947,INDIANA,WHITLEY,41.5
1947,INDIANA,BENTON,41.5
1947,INDIANA,JASPER,33.7
1947,INDIANA,LA PORTE,29.6
1947,INDIANA,LAKE,33.6
1947,INDIANA,NEWTON,44.4
1947,INDIANA,PORTER,39.5
1947,INDIANA,PULASKI,32.6
1947,INDIANA,STARKE,31.6
1947,INDIANA,WHITE,37.5
1947,INDIANA,BROWN,41.5
1947,INDIANA,CRAWFORD,35.4
1947,INDIANA,FLOYD,39.8
1947,INDIANA,HARRISON,39.5
1947,INDIANA,JACKSON,43.5
1947,INDIANA,LAWRENCE,42.6
1947,INDIANA,MONROE,40.3
1947,INDIANA,ORANGE,36.5
1947,INDIANA,PERRY,39.4
1947,INDIANA,WASHINGTON,39.5
1947,INDIANA,CLARK,41.5
1947,INDIANA,DEARBORN,44.5
1947,INDIANA,FRANKLIN,48.4
1947,INDIANA,JEFFERSON,37.4
1947,INDIANA,JENNINGS,36.6
1947,INDIANA,OHIO,43.4
1947,INDIANA,RIPLEY,46.3
1947,INDIANA,SCOTT,39.3
1947,INDIANA,SWITZERLAND,49
1947,INDIANA,DAVIESS,44.3
1947,INDIANA,DUBOIS,41.5
1947,INDIANA,GIBSON,38.5
1947,INDIANA,GREENE,39.5
1947,INDIANA,KNOX,42.5
1947,INDIANA,MARTIN,35.5
1947,INDIANA,PIKE,33.7
1947,INDIANA,POSEY,39.5
1947,INDIANA,SPENCER,38.5
1947,INDIANA,SULLIVAN,40.5
1947,INDIANA,VANDERBURGH,44.5
1947,INDIANA,WARRICK,39.5
1947,INDIANA,CLAY,44.4
1947,INDIANA,FOUNTAIN,47.4
1947,INDIANA,MONTGOMERY,45.5
1947,INDIANA,OWEN,45.4
1947,INDIANA,PARKE,49.4
1947,INDIANA,PUTNAM,45.4
1947,INDIANA,TIPPECANOE,45.4
1947,INDIANA,VERMILLION,42.6
1947,INDIANA,VIGO,39.5
1947,INDIANA,WARREN,44.4
1946,INDIANA,BARTHOLOMEW,54.6
1946,INDIANA,BOONE,52.6
1946,INDIANA,CLINTON,59.5
1946,INDIANA,DECATUR,64.5
1946,INDIANA,GRANT,53.6
1946,INDIANA,HAMILTON,55.5
1946,INDIANA,HANCOCK,53.6
1946,INDIANA,HENDRICKS,53.6
1946,INDIANA,HOWARD,60.5
1946,INDIANA,JOHNSON,53.6
1946,INDIANA,MADISON,57.5
1946,INDIANA,MARION,55.4
1946,INDIANA,MORGAN,57.4
1946,INDIANA,RUSH,68.4
1946,INDIANA,SHELBY,58.5
1946,INDIANA,TIPTON,64.5
1946,INDIANA,BLACKFORD,40.7
1946,INDIANA,DELAWARE,54.6
1946,INDIANA,FAYETTE,65.5
1946,INDIANA,HENRY,56.5
1946,INDIANA,JAY,40.7
1946,INDIANA,RANDOLPH,47.6
1946,INDIANA,UNION,68.3
1946,INDIANA,WAYNE,58.5
1946,INDIANA,CARROLL,61.4
1946,INDIANA,CASS,54.6
1946,INDIANA,ELKHART,35.7
1946,INDIANA,FULTON,42.6
1946,INDIANA,KOSCIUSKO,43.6
1946,INDIANA,MARSHALL,42.6
1946,INDIANA,MIAMI,50.6
1946,INDIANA,ST. JOSEPH,43.6
1946,INDIANA,WABASH,51.6
1946,INDIANA,ADAMS,50.5
1946,INDIANA,ALLEN,52.6
1946,INDIANA,DE KALB,43.6
1946,INDIANA,HUNTINGTON,47.6
1946,INDIANA,LAGRANGE,36.6
1946,INDIANA,NOBLE,48.6
1946,INDIANA,STEUBEN,43.6
1946,INDIANA,WELLS,51.6
1946,INDIANA,WHITLEY,50.6
1946,INDIANA,BENTON,55.5
1946,INDIANA,JASPER,42.7
1946,INDIANA,LA PORTE,37.7
1946,INDIANA,LAKE,42.6
1946,INDIANA,NEWTON,51.6
1946,INDIANA,PORTER,40.7
1946,INDIANA,PULASKI,42.6
1946,INDIANA,STARKE,39.6
1946,INDIANA,WHITE,49.6
1946,INDIANA,BROWN,42
1946,INDIANA,CRAWFORD,34.7
1946,INDIANA,FLOYD,47.6
1946,INDIANA,HARRISON,47.6
1946,INDIANA,JACKSON,51.6
1946,INDIANA,LAWRENCE,53.5
1946,INDIANA,MONROE,48.4
1946,INDIANA,ORANGE,49.6
1946,INDIANA,PERRY,43.5
1946,INDIANA,WASHINGTON,47.6
1946,INDIANA,CLARK,52.7
1946,INDIANA,DEARBORN,49.5
1946,INDIANA,FRANKLIN,58.5
1946,INDIANA,JEFFERSON,48.5
1946,INDIANA,JENNINGS,43.6
1946,INDIANA,OHIO,55.3
1946,INDIANA,RIPLEY,48.6
1946,INDIANA,SCOTT,47.4
1946,INDIANA,SWITZERLAND,45.6
1946,INDIANA,DAVIESS,52.6
1946,INDIANA,DUBOIS,49.7
1946,INDIANA,GIBSON,45.5
1946,INDIANA,GREENE,47.5
1946,INDIANA,KNOX,49.6
1946,INDIANA,MARTIN,51.5
1946,INDIANA,PIKE,40.7
1946,INDIANA,POSEY,53.6
1946,INDIANA,SPENCER,47.5
1946,INDIANA,SULLIVAN,49.6
1946,INDIANA,VANDERBURGH,53.6
1946,INDIANA,WARRICK,42.8
1946,INDIANA,CLAY,51.5
1946,INDIANA,FOUNTAIN,53.6
1946,INDIANA,MONTGOMERY,50.6
1946,INDIANA,OWEN,47.7
1946,INDIANA,PARKE,56.5
1946,INDIANA,PUTNAM,55.5
1946,INDIANA,TIPPECANOE,56.5
1946,INDIANA,VERMILLION,53.7
1946,INDIANA,VIGO,45.5
1946,INDIANA,WARREN,49.6
1945,INDIANA,BARTHOLOMEW,44.3
1945,INDIANA,BOONE,53.4
1945,INDIANA,CLINTON,60.3
1945,INDIANA,DECATUR,57.4
1945,INDIANA,GRANT,71.3
1945,INDIANA,HAMILTON,60.4
1945,INDIANA,HANCOCK,58.3
1945,INDIANA,HENDRICKS,52.4
1945,INDIANA,HOWARD,67.3
1945,INDIANA,JOHNSON,58.3
1945,INDIANA,MADISON,59.3
1945,INDIANA,MARION,55.3
1945,INDIANA,MORGAN,52
1945,INDIANA,RUSH,65.3
1945,INDIANA,SHELBY,56.4
1945,INDIANA,TIPTON,70.3
1945,INDIANA,BLACKFORD,50.6
1945,INDIANA,DELAWARE,56.4
1945,INDIANA,FAYETTE,65.1
1945,INDIANA,HENRY,59.4
1945,INDIANA,JAY,48.5
1945,INDIANA,RANDOLPH,57.4
1945,INDIANA,UNION,65.2
1945,INDIANA,WAYNE,60.3
1945,INDIANA,CARROLL,68.4
1945,INDIANA,CASS,57.4
1945,INDIANA,ELKHART,58.4
1945,INDIANA,FULTON,56.4
1945,INDIANA,KOSCIUSKO,60.4
1945,INDIANA,MARSHALL,54.5
1945,INDIANA,MIAMI,61.4
1945,INDIANA,ST. JOSEPH,55.4
1945,INDIANA,WABASH,65.3
1945,INDIANA,ADAMS,49.5
1945,INDIANA,ALLEN,58.3
1945,INDIANA,DE KALB,57.4
1945,INDIANA,HUNTINGTON,63.3
1945,INDIANA,LAGRANGE,54.4
1945,INDIANA,NOBLE,59.4
1945,INDIANA,STEUBEN,57.3
1945,INDIANA,WELLS,58.4
1945,INDIANA,WHITLEY,64.3
1945,INDIANA,BENTON,53.2
1945,INDIANA,JASPER,44.3
1945,INDIANA,LA PORTE,48.2
1945,INDIANA,LAKE,42.3
1945,INDIANA,NEWTON,52.3
1945,INDIANA,PORTER,51.1
1945,INDIANA,PULASKI,47.3
1945,INDIANA,STARKE,41.4
1945,INDIANA,WHITE,51.2
1945,INDIANA,BROWN,36.9
1945,INDIANA,CRAWFORD,32.4
1945,INDIANA,FLOYD,43.8
1945,INDIANA,HARRISON,39.4
1945,INDIANA,JACKSON,38
1945,INDIANA,LAWRENCE,43.3
1945,INDIANA,MONROE,44.3
1945,INDIANA,ORANGE,41.3
1945,INDIANA,PERRY,48.2
1945,INDIANA,WASHINGTON,39.4
1945,INDIANA,CLARK,47.6
1945,INDIANA,DEARBORN,51.4
1945,INDIANA,FRANKLIN,57.3
1945,INDIANA,JEFFERSON,37.7
1945,INDIANA,JENNINGS,36.4
1945,INDIANA,OHIO,48.6
1945,INDIANA,RIPLEY,42.4
1945,INDIANA,SCOTT,37.7
1945,INDIANA,SWITZERLAND,42.6
1945,INDIANA,DAVIESS,43.5
1945,INDIANA,DUBOIS,43
1945,INDIANA,GIBSON,36.3
1945,INDIANA,GREENE,42.7
1945,INDIANA,KNOX,42.4
1945,INDIANA,MARTIN,31.8
1945,INDIANA,PIKE,29.1
1945,INDIANA,POSEY,44.4
1945,INDIANA,SPENCER,49
1945,INDIANA,SULLIVAN,39.2
1945,INDIANA,VANDERBURGH,51.6
1945,INDIANA,WARRICK,38.2
1945,INDIANA,CLAY,39.1
1945,INDIANA,FOUNTAIN,48.9
1945,INDIANA,MONTGOMERY,51.4
1945,INDIANA,OWEN,35
1945,INDIANA,PARKE,53.3
1945,INDIANA,PUTNAM,50.3
1945,INDIANA,TIPPECANOE,56.2
1945,INDIANA,VERMILLION,45.2
1945,INDIANA,VIGO,39.1
1945,INDIANA,WARREN,52.3
1944,INDIANA,BARTHOLOMEW,44.2
1944,INDIANA,BOONE,41.2
1944,INDIANA,CLINTON,39.7
1944,INDIANA,DECATUR,54.3
1944,INDIANA,GRANT,34.9
1944,INDIANA,HAMILTON,42.4
1944,INDIANA,HANCOCK,49.4
1944,INDIANA,HENDRICKS,49.9
1944,INDIANA,HOWARD,43.3
1944,INDIANA,JOHNSON,48.7
1944,INDIANA,MADISON,45.1
1944,INDIANA,MARION,45.5
1944,INDIANA,MORGAN,44.8
1944,INDIANA,RUSH,60.1
1944,INDIANA,SHELBY,50.4
1944,INDIANA,TIPTON,46.3
1944,INDIANA,BLACKFORD,25.8
1944,INDIANA,DELAWARE,39.6
1944,INDIANA,FAYETTE,52.3
1944,INDIANA,HENRY,49.2
1944,INDIANA,JAY,31.5
1944,INDIANA,RANDOLPH,41.9
1944,INDIANA,UNION,60.2
1944,INDIANA,WAYNE,46
1944,INDIANA,CARROLL,43.1
1944,INDIANA,CASS,40.6
1944,INDIANA,ELKHART,43.7
1944,INDIANA,FULTON,34.2
1944,INDIANA,KOSCIUSKO,31.6
1944,INDIANA,MARSHALL,30.4
1944,INDIANA,MIAMI,35.4
1944,INDIANA,ST. JOSEPH,35
1944,INDIANA,WABASH,33.2
1944,INDIANA,ADAMS,37.4
1944,INDIANA,ALLEN,38.1
1944,INDIANA,DE KALB,37.3
1944,INDIANA,HUNTINGTON,35.4
1944,INDIANA,LAGRANGE,35.8
1944,INDIANA,NOBLE,40.5
1944,INDIANA,STEUBEN,34.7
1944,INDIANA,WELLS,31
1944,INDIANA,WHITLEY,34.1
1944,INDIANA,BENTON,37.8
1944,INDIANA,JASPER,34.7
1944,INDIANA,LA PORTE,32.8
1944,INDIANA,LAKE,40.8
1944,INDIANA,NEWTON,40
1944,INDIANA,PORTER,34.8
1944,INDIANA,PULASKI,35.9
1944,INDIANA,STARKE,34.5
1944,INDIANA,WHITE,37.2
1944,INDIANA,BROWN,35
1944,INDIANA,CRAWFORD,30.2
1944,INDIANA,FLOYD,35.8
1944,INDIANA,HARRISON,35
1944,INDIANA,JACKSON,39.6
1944,INDIANA,LAWRENCE,36.3
1944,INDIANA,MONROE,33.7
1944,INDIANA,ORANGE,33.2
1944,INDIANA,PERRY,38.8
1944,INDIANA,WASHINGTON,35.5
1944,INDIANA,CLARK,38.1
1944,INDIANA,DEARBORN,41.2
1944,INDIANA,FRANKLIN,47
1944,INDIANA,JEFFERSON,36.3
1944,INDIANA,JENNINGS,37.8
1944,INDIANA,OHIO,42.1
1944,INDIANA,RIPLEY,44.3
1944,INDIANA,SCOTT,34.4
1944,INDIANA,SWITZERLAND,36.6
1944,INDIANA,DAVIESS,42.6
1944,INDIANA,DUBOIS,40.7
1944,INDIANA,GIBSON,35.6
1944,INDIANA,GREENE,34.9
1944,INDIANA,KNOX,32.2
1944,INDIANA,MARTIN,41.7
1944,INDIANA,PIKE,30.4
1944,INDIANA,POSEY,35.7
1944,INDIANA,SPENCER,38.3
1944,INDIANA,SULLIVAN,34.9
1944,INDIANA,VANDERBURGH,39.6
1944,INDIANA,WARRICK,35.1
1944,INDIANA,CLAY,41.2
1944,INDIANA,FOUNTAIN,47.4
1944,INDIANA,MONTGOMERY,46.2
1944,INDIANA,OWEN,32
1944,INDIANA,PARKE,52.1
1944,INDIANA,PUTNAM,47.4
1944,INDIANA,TIPPECANOE,38.4
1944,INDIANA,VERMILLION,40.4
1944,INDIANA,VIGO,34.9
1944,INDIANA,WARREN,42
1943,INDIANA,BARTHOLOMEW,48.2
1943,INDIANA,BOONE,49.9
1943,INDIANA,CLINTON,56.5
1943,INDIANA,DECATUR,53.7
1943,INDIANA,GRANT,54.8
1943,INDIANA,HAMILTON,50.6
1943,INDIANA,HANCOCK,56.4
1943,INDIANA,HENDRICKS,54.3
1943,INDIANA,HOWARD,59.4
1943,INDIANA,JOHNSON,56.6
1943,INDIANA,MADISON,57.5
1943,INDIANA,MARION,51
1943,INDIANA,MORGAN,51.6
1943,INDIANA,RUSH,58.5
1943,INDIANA,SHELBY,54.7
1943,INDIANA,TIPTON,59.5
1943,INDIANA,BLACKFORD,42
1943,INDIANA,DELAWARE,54.6
1943,INDIANA,FAYETTE,56.7
1943,INDIANA,HENRY,53.7
1943,INDIANA,JAY,45.3
1943,INDIANA,RANDOLPH,53.7
1943,INDIANA,UNION,62.6
1943,INDIANA,WAYNE,56.7
1943,INDIANA,CARROLL,55.7
1943,INDIANA,CASS,57.6
1943,INDIANA,ELKHART,50
1943,INDIANA,FULTON,53.7
1943,INDIANA,KOSCIUSKO,53.8
1943,INDIANA,MARSHALL,53.8
1943,INDIANA,MIAMI,57.5
1943,INDIANA,ST. JOSEPH,46.8
1943,INDIANA,WABASH,56.6
1943,INDIANA,ADAMS,45.4
1943,INDIANA,ALLEN,41.6
1943,INDIANA,DE KALB,43.8
1943,INDIANA,HUNTINGTON,60.6
1943,INDIANA,LAGRANGE,48.3
1943,INDIANA,NOBLE,57.5
1943,INDIANA,STEUBEN,50.1
1943,INDIANA,WELLS,55.4
1943,INDIANA,WHITLEY,53.4
1943,INDIANA,BENTON,48.8
1943,INDIANA,JASPER,42.7
1943,INDIANA,LA PORTE,51.8
1943,INDIANA,LAKE,48.9
1943,INDIANA,NEWTON,48.2
1943,INDIANA,PORTER,50.9
1943,INDIANA,PULASKI,39.8
1943,INDIANA,STARKE,41
1943,INDIANA,WHITE,44.4
1943,INDIANA,BROWN,34.5
1943,INDIANA,CRAWFORD,31
1943,INDIANA,FLOYD,37.2
1943,INDIANA,HARRISON,39.6
1943,INDIANA,JACKSON,37.7
1943,INDIANA,LAWRENCE,39.3
1943,INDIANA,MONROE,41.5
1943,INDIANA,ORANGE,38.4
1943,INDIANA,PERRY,34.7
1943,INDIANA,WASHINGTON,35.8
